id	symbol	description	A2_rep1	A2_rep2	B2_rep1	B2_rep2	C2_rep1	C2_rep2	D3_rep1	D3_rep2	pUC57_rep1	pUC57_rep2
ENSG00000023041	ZDHHC6	"zinc finger DHHC-type containing 6"	1150	333	1059	438	1138	449	1022	478	1232	482
ENSG00000023191	RNH1	"ribonuclease/angiogenin inhibitor 1"	1927	1396	1836	1471	2005	1055	2397	1109	2135	1143
ENSG00000023228	NDUFS1	"NADH:ubiquinone oxidoreductase core subunit S1"	6703	3601	6905	3728	7030	3407	7536	3389	7548	3470
ENSG00000023287	RB1CC1	"RB1 inducible coiled-coil 1"	2508	1224	2967	1388	2759	1314	2787	1313	2743	1410
ENSG00000023318	ERP44	"endoplasmic reticulum protein 44"	2264	550	2497	756	2307	873	1790	890	2325	857
ENSG00000023330	ALAS1	"5'-aminolevulinate synthase 1"	2468	1105	2486	1185	2516	1180	2288	1244	2705	1263
ENSG00000023516	AKAP11	"A-kinase anchoring protein 11"	1162	685	1507	841	1157	704	1432	787	1177	834
ENSG00000023572	GLRX2	"glutaredoxin 2"	448	88	487	103	480	201	326	199	553	198
ENSG00000023697	DERA	"deoxyribose-phosphate aldolase"	1789	651	1747	890	1930	1139	1978	1160	2047	1192
ENSG00000023734	STRAP	"serine/threonine kinase receptor associated protein"	6311	1948	6560	2509	6975	2894	6767	3049	7352	3148
ENSG00000023839	ABCC2	"ATP binding cassette subfamily C member 2"	4099	3271	4299	3726	4471	3448	5058	3545	4728	3589
ENSG00000023902	PLEKHO1	"pleckstrin homology domain containing O1"	758	408	721	457	779	371	765	355	833	382
ENSG00000023909	GCLM	"glutamate-cysteine ligase modifier subunit"	4186	1569	4669	2163	4521	2567	4219	2714	4203	2571
ENSG00000024048	UBR2	"ubiquitin protein ligase E3 component n-recognin 2"	1884	968	2019	1069	1986	993	2236	960	2051	1042
ENSG00000024526	DEPDC1	"DEP domain containing 1"	2448	485	2425	591	2623	840	2283	839	2847	790
ENSG00000025039	RRAGD	"Ras related GTP binding D"	1422	665	1525	844	1480	871	1319	867	1506	897
ENSG00000025156	HSF2	"heat shock transcription factor 2"	875	291	867	344	907	392	862	403	946	403
ENSG00000025293	PHF20	"PHD finger protein 20"	1660	784	1778	809	1752	694	1765	704	1792	839
ENSG00000025434	NR1H3	"nuclear receptor subfamily 1 group H member 3"	597	267	586	295	644	227	704	274	668	273
ENSG00000025770	NCAPH2	"non-SMC condensin II complex subunit H2"	2090	2006	2054	1929	2315	1418	3292	1396	2576	1413
ENSG00000025772	TOMM34	"translocase of outer mitochondrial membrane 34"	1910	835	1895	912	2107	937	2177	877	2253	945
ENSG00000025796	SEC63	"SEC63 homolog, protein translocation regulator"	2018	751	3104	994	1809	836	1504	983	1652	1120
ENSG00000025800	KPNA6	"karyopherin subunit alpha 6"	4532	2376	4964	2646	4883	2325	5758	2485	5036	2588
ENSG00000026025	VIM	"vimentin"	13966	6556	14585	8375	14241	7731	10586	7647	14507	7869
ENSG00000026297	RNASET2	"ribonuclease T2"	221	117	234	127	199	93	205	90	229	107
ENSG00000027001	MIPEP	"mitochondrial intermediate peptidase"	343	152	310	186	361	202	315	177	355	167
ENSG00000027697	IFNGR1	"interferon gamma receptor 1"	1183	351	1218	479	1246	579	1092	642	1180	628
ENSG00000027847	B4GALT7	"beta-1,4-galactosyltransferase 7"	860	454	865	485	881	402	974	440	834	455
ENSG00000028116	VRK2	"vaccinia related kinase 2"	775	252	847	334	776	354	733	399	786	359
ENSG00000028203	VEZT	"vezatin, adherens junctions transmembrane protein"	1906	595	2023	805	2079	875	1700	914	2078	885
ENSG00000028310	BRD9	"bromodomain containing 9"	572	316	593	357	575	239	589	289	656	285
ENSG00000028528	SNX1	"sorting nexin 1"	1141	496	1328	578	1193	516	1317	534	1241	578
ENSG00000028839	TBPL1	"TATA-box binding protein like 1"	702	176	699	199	670	308	604	301	741	306
ENSG00000029153	ARNTL2	"aryl hydrocarbon receptor nuclear translocator like 2"	686	217	681	283	688	295	719	292	810	337
ENSG00000029363	BCLAF1	"BCL2 associated transcription factor 1"	9577	3375	10285	3752	10370	4045	7837	3896	10597	3959
ENSG00000029364	SLC39A9	"solute carrier family 39 member 9"	2746	1350	3097	1519	3005	1521	3164	1508	3108	1556
ENSG00000029639	TFB1M	"transcription factor B1, mitochondrial"	334	127	369	155	380	157	352	152	350	167
ENSG00000029725	RABEP1	"rabaptin, RAB GTPase binding effector protein 1"	2493	892	2591	1071	2584	1054	2264	1043	2770	1012
ENSG00000029993	HMGB3	"high mobility group box 3"	1664	554	1608	581	1851	607	1849	582	1984	621
ENSG00000030066	NUP160	"nucleoporin 160"	2579	1106	3343	1291	2527	1204	2813	1235	2646	1421
ENSG00000030110	BAK1	"BCL2 antagonist/killer 1"	454	240	512	270	516	283	562	259	471	283
ENSG00000030582	GRN	"granulin precursor"	3398	2319	3232	2375	3686	1748	3505	1747	3343	1868
ENSG00000031003	FAM13B	"family with sequence similarity 13 member B"	453	226	568	282	526	277	463	297	560	290
ENSG00000031691	CENPQ	"centromere protein Q"	320	98	294	95	334	169	331	196	336	149
ENSG00000031698	SARS	"seryl-tRNA synthetase"	2690	998	2858	1201	2640	990	2044	1038	2677	949
ENSG00000031823	RANBP3	"RAN binding protein 3"	2083	1073	2012	1000	2310	788	2103	784	2320	805
ENSG00000032219	ARID4A	"AT-rich interaction domain 4A"	643	155	745	238	651	194	461	201	624	224
ENSG00000032389	EIPR1	"EARP complex and GARP complex interacting protein 1"	548	260	517	346	568	275	604	298	567	279
ENSG00000032444	PNPLA6	"patatin like phospholipase domain containing 6"	1217	1059	1215	1021	1334	730	1712	710	1448	707
ENSG00000032742	IFT88	"intraflagellar transport 88"	225	89	247	93	257	115	260	125	269	101
ENSG00000033011	ALG1	"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase"	910	418	910	484	923	419	929	439	952	487
ENSG00000033030	ZCCHC8	"zinc finger CCHC-type containing 8"	1174	447	1295	537	1239	485	1048	528	1146	544
ENSG00000033050	ABCF2	"ATP binding cassette subfamily F member 2"	3519	1602	3576	1744	3930	1690	3860	1602	4043	1697
ENSG00000033100	CHPF2	"chondroitin polymerizing factor 2"	1088	1051	1212	1088	1180	796	1631	890	1182	778
ENSG00000033170	FUT8	"fucosyltransferase 8"	213	98	243	114	212	113	190	110	235	139
ENSG00000033178	UBA6	"ubiquitin like modifier activating enzyme 6"	3010	1176	3277	1411	3368	1529	3278	1526	3510	1560
ENSG00000033327	GAB2	"GRB2 associated binding protein 2"	418	323	439	347	463	247	444	233	486	248
ENSG00000033627	ATP6V0A1	"ATPase H+ transporting V0 subunit a1"	1563	1004	1745	1098	1498	912	1736	1026	1377	1030
ENSG00000033800	PIAS1	"protein inhibitor of activated STAT 1"	2668	485	2537	580	2667	747	1945	794	2686	734
ENSG00000033867	SLC4A7	"solute carrier family 4 member 7"	7013	3481	7661	3946	7457	3775	8019	3760	8044	3788
ENSG00000034053	APBA2	"amyloid beta precursor protein binding family A member 2"	506	198	488	224	467	181	411	140	516	167
ENSG00000034152	MAP2K3	"mitogen-activated protein kinase kinase 3"	337	121	356	111	273	100	310	117	308	122
ENSG00000034510	TMSB10	"thymosin beta 10"	25326	8217	24514	9291	25524	9567	15934	9631	26300	9673
ENSG00000034677	RNF19A	"ring finger protein 19A, RBR E3 ubiquitin protein ligase"	875	469	884	582	946	543	922	606	1038	592
ENSG00000034693	PEX3	"peroxisomal biogenesis factor 3"	1070	269	1063	304	1161	380	919	392	1160	380
ENSG00000034713	GABARAPL2	"GABA type A receptor associated protein like 2"	697	315	801	404	768	461	1133	488	917	515
ENSG00000035141	FAM136A	"family with sequence similarity 136 member A"	2518	641	2576	695	2544	873	2039	895	2663	876
ENSG00000035403	VCL	"vinculin"	3253	2019	3414	2134	3295	1800	3638	1919	3425	1986
ENSG00000035499	DEPDC1B	"DEP domain containing 1B"	1780	581	1886	731	1963	810	2063	802	2125	823
ENSG00000035681	NSMAF	"neutral sphingomyelinase activation associated factor"	567	172	640	185	621	230	480	210	637	219
ENSG00000035687	ADSS	"adenylosuccinate synthase"	2286	905	2425	1052	2714	1096	2711	1086	3036	1122
ENSG00000035862	TIMP2	"TIMP metallopeptidase inhibitor 2"	462	524	463	549	486	442	624	522	463	547
ENSG00000035928	RFC1	"replication factor C subunit 1"	4537	1396	4730	1587	4685	1595	3810	1677	4930	1638
ENSG00000036054	TBC1D23	"TBC1 domain family member 23"	1214	469	1288	615	1315	619	1204	625	1239	641
ENSG00000036257	CUL3	"cullin 3"	3086	1044	3363	1231	3316	1331	3082	1424	3466	1449
ENSG00000036549	AC118549.1	"ZZ-type zinc finger-containing protein 3 "	3153	1014	3335	1338	3383	1344	2847	1402	3544	1423
ENSG00000037241	RPL26L1	"ribosomal protein L26 like 1"	1022	229	1031	296	1123	436	842	417	1108	431
ENSG00000037474	NSUN2	"NOP2/Sun RNA methyltransferase family member 2"	3533	1391	3367	1534	3771	1339	3371	1464	4013	1497
ENSG00000037637	FBXO42	"F-box protein 42"	822	449	861	530	825	441	958	468	888	447
ENSG00000037749	MFAP3	"microfibril associated protein 3"	2090	846	2251	1127	1979	1105	2318	1108	2148	1224
ENSG00000037757	MRI1	"methylthioribose-1-phosphate isomerase 1"	894	535	820	467	940	374	959	340	927	320
ENSG00000037897	METTL1	"methyltransferase like 1"	758	199	802	258	835	242	804	322	840	316
ENSG00000038002	AGA	"aspartylglucosaminidase"	507	161	538	236	512	242	452	260	549	251
ENSG00000038210	PI4K2B	"phosphatidylinositol 4-kinase type 2 beta"	3108	1418	3280	1728	3432	1868	3837	1890	3599	1803
ENSG00000038219	BOD1L1	"biorientation of chromosomes in cell division 1 like 1"	2936	1330	3791	1354	3014	997	2330	1069	2911	1264
ENSG00000038274	MAT2B	"methionine adenosyltransferase 2B"	1109	408	1172	549	1302	657	1515	675	1197	642
ENSG00000038358	EDC4	"enhancer of mRNA decapping 4"	3723	2287	3556	2237	4006	1803	4342	1912	3960	1874
ENSG00000038382	TRIO	"trio Rho guanine nucleotide exchange factor"	2170	1704	2591	1888	2359	1323	2689	1372	2520	1470
ENSG00000038427	VCAN	"versican"	6046	3081	8601	4024	5854	2855	5564	3244	6240	3412
ENSG00000038532	CLEC16A	"C-type lectin domain containing 16A"	577	353	664	371	578	259	569	296	609	271
ENSG00000039068	CDH1	"cadherin 1"	1701	1087	1875	1193	1764	906	1433	1020	1867	1170
ENSG00000039123	MTREX	"Mtr4 exosome RNA helicase"	3021	1020	3158	1329	3337	1246	3244	1252	3507	1302
ENSG00000039319	ZFYVE16	"zinc finger FYVE-type containing 16"	2206	895	2419	1018	2338	1128	2300	1079	2313	1109
ENSG00000039523	RIPOR1	"RHO family interacting cell polarization regulator 1"	762	593	887	721	709	416	907	459	652	564
ENSG00000039560	RAI14	"retinoic acid induced 14"	5258	2134	5598	2260	5427	1990	5316	2104	5731	2166
ENSG00000039650	PNKP	"polynucleotide kinase 3'-phosphatase"	558	399	533	413	586	323	689	330	580	300
ENSG00000040199	PHLPP2	"PH domain and leucine rich repeat protein phosphatase 2"	976	536	1200	609	994	509	1029	513	979	650
ENSG00000040275	SPDL1	"spindle apparatus coiled-coil protein 1"	1645	519	1591	569	1796	659	1836	636	1913	648
ENSG00000040341	STAU2	"staufen double-stranded RNA binding protein 2"	1785	403	1676	498	1797	547	1286	559	1829	594
ENSG00000040487	PQLC2	"PQ loop repeat containing 2"	528	430	540	496	521	372	552	399	517	398
ENSG00000040531	CTNS	"cystinosin, lysosomal cystine transporter"	455	230	458	278	428	261	416	270	487	282
ENSG00000040608	RTN4R	"reticulon 4 receptor"	251	223	266	240	282	221	306	223	284	203
ENSG00000040633	PHF23	"PHD finger protein 23"	1652	602	1553	661	1639	571	1449	618	1657	625
ENSG00000040933	INPP4A	"inositol polyphosphate-4-phosphatase type I A"	736	426	871	449	815	395	944	424	779	455
ENSG00000041353	RAB27B	"RAB27B, member RAS oncogene family"	122	76	129	81	123	114	118	87	125	119
ENSG00000041357	PSMA4	"proteasome subunit alpha 4"	8374	2230	7862	2679	8871	3375	8019	3588	9525	3405
ENSG00000041802	LSG1	"large 60S subunit nuclear export GTPase 1"	2372	961	2257	1037	2411	979	2348	993	2609	952
ENSG00000041988	THAP3	"THAP domain containing 3"	297	139	351	175	340	157	363	159	372	126
ENSG00000042088	TDP1	"tyrosyl-DNA phosphodiesterase 1"	617	213	627	255	692	243	705	237	703	243
ENSG00000042286	AIFM2	"apoptosis inducing factor, mitochondria associated 2"	424	219	469	260	485	187	518	219	490	270
ENSG00000042429	MED17	"mediator complex subunit 17"	911	296	922	370	898	398	911	411	972	417
ENSG00000042445	RETSAT	"retinol saturase"	718	535	804	612	781	548	848	518	792	508
ENSG00000042493	CAPG	"capping actin protein, gelsolin like"	758	501	732	549	852	539	830	559	825	560
ENSG00000042753	AP2S1	"adaptor related protein complex 2 sigma 1 subunit"	1066	734	1009	849	1195	945	1850	904	1282	914
ENSG00000043093	DCUN1D1	"defective in cullin neddylation 1 domain containing 1"	1829	626	2027	724	1903	806	1785	820	1807	885
ENSG00000043143	JADE2	"jade family PHD finger 2"	1097	791	1015	737	1153	592	1499	645	1147	722
ENSG00000043514	TRIT1	"tRNA isopentenyltransferase 1"	565	226	593	248	641	252	665	295	760	288
ENSG00000044090	CUL7	"cullin 7"	793	779	936	781	870	571	1115	564	926	526
ENSG00000044115	CTNNA1	"catenin alpha 1"	6879	3836	7148	4251	7419	3525	7370	3808	7859	3673
ENSG00000044446	PHKA2	"phosphorylase kinase regulatory subunit alpha 2"	1046	459	1144	474	1048	376	1076	435	1091	446
ENSG00000044459	CNTLN	"centlein"	1056	279	1026	325	1167	363	879	334	1179	359
ENSG00000044574	HSPA5	"heat shock protein family A (Hsp70) member 5"	10478	3424	16452	4990	9562	3382	12471	3768	8787	4697
ENSG00000046604	DSG2	"desmoglein 2"	827	390	1026	461	806	414	842	532	808	497
ENSG00000046651	OFD1	"OFD1, centriole and centriolar satellite protein"	310	125	326	140	367	127	261	142	365	142
ENSG00000047056	WDR37	"WD repeat domain 37"	439	207	467	259	429	209	501	208	464	218
ENSG00000047188	YTHDC2	"YTH domain containing 2"	947	358	1033	442	945	437	946	428	1033	438
ENSG00000047230	CTPS2	"CTP synthase 2"	1016	392	1121	465	1196	518	1141	495	1178	500
ENSG00000047249	ATP6V1H	"ATPase H+ transporting V1 subunit H"	500	309	485	347	511	367	612	347	543	348
ENSG00000047315	POLR2B	"RNA polymerase II subunit B"	6367	2400	6512	2771	7085	2861	6397	2780	7141	2855
ENSG00000047346	FAM214A	"family with sequence similarity 214 member A"	432	116	580	162	391	176	344	201	366	195
ENSG00000047410	TPR	"translocated promoter region, nuclear basket protein"	8561	3129	9601	3400	9311	3025	8592	3198	9943	3217
ENSG00000047457	CP	"ceruloplasmin"	3075	920	3066	939	3381	951	3155	1007	3429	897
ENSG00000047578	KIAA0556	"KIAA0556"	437	302	491	269	466	240	455	261	434	257
ENSG00000047621	C12orf4	"chromosome 12 open reading frame 4"	1206	428	1279	498	1352	550	1146	573	1450	521
ENSG00000047634	SCML1	"Scm polycomb group protein like 1"	288	84	293	92	283	113	250	126	326	136
ENSG00000047849	MAP4	"microtubule associated protein 4"	7993	4402	9447	4836	7937	3542	7894	3770	7776	4322
ENSG00000047932	GOPC	"golgi associated PDZ and coiled-coil motif containing"	2641	1122	2786	1296	2732	1288	2670	1386	2959	1315
ENSG00000047936	ROS1	"ROS proto-oncogene 1, receptor tyrosine kinase"	122	113	132	108	132	115	120	120	113	142
ENSG00000048028	USP28	"ubiquitin specific peptidase 28"	774	304	756	363	815	358	852	382	873	325
ENSG00000048052	HDAC9	"histone deacetylase 9"	90	81	133	124	106	116	65	124	106	111
ENSG00000048140	TSPAN17	"tetraspanin 17"	378	241	387	276	394	222	446	224	443	240
ENSG00000048162	NOP16	"NOP16 nucleolar protein"	1144	361	1017	390	1202	421	1086	450	1355	466
ENSG00000048342	CC2D2A	"coiled-coil and C2 domain containing 2A"	362	100	340	98	445	106	381	139	434	127
ENSG00000048392	RRM2B	"ribonucleotide reductase regulatory TP53 inducible subunit M2B"	794	320	847	402	883	432	886	409	855	407
ENSG00000048405	ZNF800	"zinc finger protein 800"	1140	342	1180	470	1173	460	1000	498	1207	476
ENSG00000048471	SNX29	"sorting nexin 29"	328	170	339	197	342	155	383	153	315	139
ENSG00000048544	MRPS10	"mitochondrial ribosomal protein S10"	1719	496	1728	601	1698	747	1598	727	1915	719
ENSG00000048649	RSF1	"remodeling and spacing factor 1"	935	316	1111	347	899	294	867	331	898	352
ENSG00000048707	VPS13D	"vacuolar protein sorting 13 homolog D"	1239	918	1778	1078	1352	746	1433	786	1368	875
ENSG00000048828	FAM120A	"family with sequence similarity 120A"	3998	1844	4275	1984	4371	1839	4264	1918	4517	1900
ENSG00000048991	R3HDM1	"R3H domain containing 1"	1872	524	2378	667	1724	546	1593	675	1740	739
ENSG00000049089	COL9A2	"collagen type IX alpha 2 chain"	631	299	579	247	614	182	528	192	644	221
ENSG00000049130	KITLG	"KIT ligand"	1643	647	1722	875	1836	961	1816	921	1907	950
ENSG00000049167	ERCC8	"ERCC excision repair 8, CSA ubiquitin ligase complex subunit"	572	213	607	265	599	338	697	314	620	316
ENSG00000049239	H6PD	"hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"	1813	1197	1916	1214	1941	809	2599	926	2066	934
ENSG00000049245	VAMP3	"vesicle associated membrane protein 3"	2560	725	2682	921	2759	1035	2365	1146	2742	1168
ENSG00000049323	LTBP1	"latent transforming growth factor beta binding protein 1"	661	580	794	673	651	451	594	543	696	537
ENSG00000049449	RCN1	"reticulocalbin 1"	538	228	891	331	520	246	440	269	565	235
ENSG00000049541	RFC2	"replication factor C subunit 2"	1402	453	1362	562	1473	622	1398	576	1653	570
ENSG00000049618	ARID1B	"AT-rich interaction domain 1B"	1864	885	2256	1022	1720	630	1814	792	1658	899
ENSG00000049656	CLPTM1L	"CLPTM1 like"	2758	1306	2872	1488	2999	1286	3060	1295	2937	1339
ENSG00000049759	NEDD4L	"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"	3144	1280	3393	1629	3166	1420	2787	1567	3410	1610
ENSG00000049860	HEXB	"hexosaminidase subunit beta"	1945	907	1874	1172	1978	1431	2001	1337	2092	1418
ENSG00000050130	JKAMP	"JNK1/MAPK8 associated membrane protein"	1018	258	1010	372	1148	524	981	531	1127	534
ENSG00000050165	DKK3	"dickkopf WNT signaling pathway inhibitor 3"	194	158	179	146	172	133	170	128	164	129
ENSG00000050327	ARHGEF5	"Rho guanine nucleotide exchange factor 5"	251	170	260	196	293	141	311	170	266	188
ENSG00000050344	NFE2L3	"nuclear factor, erythroid 2 like 3"	1015	543	1058	593	1082	551	978	577	1200	542
ENSG00000050393	MCUR1	"mitochondrial calcium uniporter regulator 1"	1285	556	1410	717	1349	658	1242	663	1351	748
ENSG00000050405	LIMA1	"LIM domain and actin binding 1"	2083	1030	2068	1057	2204	1172	1791	1137	2111	1095
ENSG00000050426	LETMD1	"LETM1 domain containing 1"	686	371	707	421	703	393	846	418	714	398
ENSG00000050748	MAPK9	"mitogen-activated protein kinase 9"	1609	545	1675	622	1729	704	1581	728	1761	807
ENSG00000050820	BCAR1	"BCAR1, Cas family scaffolding protein"	2593	1898	2479	1964	2625	1443	2540	1480	2576	1558
ENSG00000051009	FAM160A2	"family with sequence similarity 160 member A2"	322	231	355	266	323	203	442	203	339	227
ENSG00000051108	HERPUD1	"homocysteine inducible ER protein with ubiquitin like domain 1"	2013	696	2700	972	2055	920	1473	858	1835	873
ENSG00000051128	HOMER3	"homer scaffolding protein 3"	477	273	482	285	544	227	407	212	484	207
ENSG00000051180	RAD51	"RAD51 recombinase"	403	148	392	179	458	200	479	194	501	202
ENSG00000051341	POLQ	"DNA polymerase theta"	1470	701	1755	781	1678	681	1744	741	1890	717
ENSG00000051382	PIK3CB	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"	817	323	1219	412	715	262	488	301	735	458
ENSG00000051523	CYBA	"cytochrome b-245 alpha chain"	4620	2044	4781	2371	4788	2170	4624	2114	5241	2227
ENSG00000051596	THOC3	"THO complex 3"	1129	563	1113	586	1138	455	1136	441	1330	447
ENSG00000051620	HEBP2	"heme binding protein 2"	2484	753	2515	839	2413	1030	2372	1047	2790	1032
ENSG00000051825	MPHOSPH9	"M-phase phosphoprotein 9"	1531	497	1585	534	1569	549	1432	558	1721	535
ENSG00000052126	PLEKHA5	"pleckstrin homology domain containing A5"	2439	882	2471	901	2523	945	2104	942	2536	973
ENSG00000052723	SIKE1	"suppressor of IKBKE 1"	3193	1185	3362	1463	3375	1667	3423	1638	3523	1685
ENSG00000052749	RRP12	"ribosomal RNA processing 12 homolog"	2360	1783	2495	1830	2655	1165	3086	1293	2749	1254
ENSG00000052795	FNIP2	"folliculin interacting protein 2"	2374	1150	2694	1403	2450	1254	2567	1282	2324	1293
ENSG00000052802	MSMO1	"methylsterol monooxygenase 1"	7641	2596	8141	3532	8242	4927	9533	4718	8863	4922
ENSG00000052841	TTC17	"tetratricopeptide repeat domain 17"	3299	1460	3412	1675	3720	1691	3042	1741	3460	1672
ENSG00000053254	FOXN3	"forkhead box N3"	2078	873	2391	914	2049	793	2164	793	2043	871
ENSG00000053371	AKR7A2	"aldo-keto reductase family 7 member A2"	876	313	904	416	839	510	983	469	962	469
ENSG00000053372	MRTO4	"MRT4 homolog, ribosome maturation factor"	2722	1142	2683	1190	2854	1100	2965	1160	3232	1116
ENSG00000053501	USE1	"unconventional SNARE in the ER 1"	220	94	215	112	229	119	222	114	214	116
ENSG00000053747	LAMA3	"laminin subunit alpha 3"	196	295	212	399	180	265	167	274	163	310
